ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0045600,positive regulation of fat cell differentiation,2/360,71/18888,0.028169014,1.477934272,0.562393932,0.393326535,0.645572466,0.596260967,1050/25946,2
GO:0070830,bicellular tight junction assembly,2/360,71/18888,0.028169014,1.477934272,0.562393932,0.393326535,0.645572466,0.596260967,79778/6615,2
GO:1901880,negative regulation of protein depolymerization,2/360,71/18888,0.028169014,1.477934272,0.562393932,0.393326535,0.645572466,0.596260967,6708/6710,2
GO:0000244,spliceosomal tri-snRNP complex assembly,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,135295,1
GO:0001911,negative regulation of leukocyte mediated cytotoxicity,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,3965,1
GO:0002026,regulation of the force of heart contraction,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,133,1
GO:0002053,positive regulation of mesenchymal cell proliferation,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,6469,1
GO:0003181,atrioventricular valve morphogenesis,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,1942,1
GO:0007202,activation of phospholipase C activity,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,552,1
GO:0014829,vascular associated smooth muscle contraction,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,151,1
GO:0018904,ether metabolic process,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,54947,1
GO:0019377,glycolipid catabolic process,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,129807,1
GO:0021697,cerebellar cortex formation,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,25861,1
GO:0032958,inositol phosphate biosynthetic process,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,5028,1
GO:0032967,positive regulation of collagen biosynthetic process,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,90993,1
GO:0035330,regulation of hippo signaling,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,22941,1
GO:0035988,chondrocyte proliferation,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,4856,1
GO:0042278,purine nucleoside metabolic process,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,55,1
GO:0043931,ossification involved in bone maturation,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,7059,1
GO:0044346,fibroblast apoptotic process,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,56981,1
GO:0046639,negative regulation of alpha-beta T cell differentiation,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,6469,1
GO:0048596,embryonic camera-type eye morphogenesis,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,220,1
GO:0048641,regulation of skeletal muscle tissue development,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,6469,1
GO:0070102,interleukin-6-mediated signaling pathway,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,1050,1
GO:0071280,cellular response to copper ion,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,26,1
GO:0086013,membrane repolarization during cardiac muscle cell action potential,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,481,1
GO:0097186,amelogenesis,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,1441,1
GO:0099558,maintenance of synapse structure,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,22941,1
GO:1900368,regulation of post-transcriptional gene silencing by regulatory ncRNA,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,131405,1
GO:1902932,positive regulation of alcohol biosynthetic process,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,5028,1
GO:1903319,positive regulation of protein maturation,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,431705,1
GO:2000737,negative regulation of stem cell differentiation,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,182,1
GO:2000773,negative regulation of cellular senescence,1/360,26/18888,0.038461538,2.017948718,0.723997677,0.393876058,0.645572466,0.596260967,10769,1
GO:0006665,sphingolipid metabolic process,4/360,167/18888,0.023952096,1.256686627,0.464424825,0.394238433,0.645879986,0.596544998,55304/3815/124976/129807,4
GO:0045089,positive regulation of innate immune response,8/360,365/18888,0.021917808,1.149954338,0.403244332,0.394685935,0.646326635,0.596957529,5819/3304/7305/7099/4332/64581/338382/6280,8
GO:0002832,negative regulation of response to biotic stimulus,3/360,119/18888,0.025210084,1.322689076,0.492215908,0.396380438,0.648814039,0.599254935,11326/1378/3965,3
GO:0071805,potassium ion transmembrane transport,5/360,217/18888,0.023041475,1.20890937,0.431442046,0.3980866,0.650914018,0.601194509,3763/29850/26251/481/89822,5
GO:0003205,cardiac chamber development,4/360,168/18888,0.023809524,1.249206349,0.452250745,0.398543946,0.650914018,0.601194509,5754/182/3340/57167,4
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,4/360,168/18888,0.023809524,1.249206349,0.452250745,0.398543946,0.650914018,0.601194509,5819/5754/56102/54538,4
GO:0030509,BMP signaling pathway,4/360,168/18888,0.023809524,1.249206349,0.452250745,0.398543946,0.650914018,0.601194509,6424/375616/1747/23213,4
GO:1903169,regulation of calcium ion transmembrane transport,4/360,168/18888,0.023809524,1.249206349,0.452250745,0.398543946,0.650914018,0.601194509,775/150/5319/481,4
GO:0002067,glandular epithelial cell differentiation,2/360,72/18888,0.027777778,1.457407407,0.542031167,0.400047469,0.65108691,0.601354195,10551/9314,2
GO:0030032,lamellipodium assembly,2/360,72/18888,0.027777778,1.457407407,0.542031167,0.400047469,0.65108691,0.601354195,5800/3815,2
GO:0048002,antigen processing and presentation of peptide antigen,2/360,72/18888,0.027777778,1.457407407,0.542031167,0.400047469,0.65108691,0.601354195,2207/2209,2
GO:0061035,regulation of cartilage development,2/360,72/18888,0.027777778,1.457407407,0.542031167,0.400047469,0.65108691,0.601354195,8817/8840,2
GO:0061512,protein localization to cilium,2/360,72/18888,0.027777778,1.457407407,0.542031167,0.400047469,0.65108691,0.601354195,23639/7288,2
GO:0140895,cell surface toll-like receptor signaling pathway,2/360,72/18888,0.027777778,1.457407407,0.542031167,0.400047469,0.65108691,0.601354195,7099/338382,2
GO:0002718,regulation of cytokine production involved in immune response,3/360,120/18888,0.025,1.311666667,0.477408834,0.401514041,0.65108691,0.601354195,7099/64581/3815,3
GO:0007265,Ras protein signal transduction,3/360,120/18888,0.025,1.311666667,0.477408834,0.401514041,0.65108691,0.601354195,150/153020/10769,3
GO:0050821,protein stabilization,5/360,218/18888,0.02293578,1.203363914,0.420967385,0.401858718,0.65108691,0.601354195,3304/7305/481/1942/84327,5
GO:0015698,inorganic anion transport,4/360,169/18888,0.023668639,1.241814596,0.440152335,0.402844373,0.65108691,0.601354195,6424/10861/7439/1187,4
GO:0000303,response to superoxide,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,4353,1
GO:0007289,spermatid nucleus differentiation,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,5819,1
GO:0010714,positive regulation of collagen metabolic process,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,90993,1
GO:0016540,protein autoprocessing,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,6469,1
GO:0019755,one-carbon compound transport,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,3048,1
GO:0031579,membrane raft organization,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,91663,1
GO:0031639,plasminogen activation,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,5054,1
GO:0033081,regulation of T cell differentiation in thymus,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,6469,1
GO:0033119,negative regulation of RNA splicing,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,135295,1
GO:0035929,steroid hormone secretion,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,6696,1
GO:0036010,protein localization to endosome,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,1950,1
GO:0042026,protein refolding,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,3304,1
GO:0042730,fibrinolysis,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,5054,1
GO:0042759,long-chain fatty acid biosynthetic process,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,1558,1
GO:0042832,defense response to protozoan,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,64581,1
GO:0045980,negative regulation of nucleotide metabolic process,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,978,1
GO:0046037,GMP metabolic process,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,136332,1
GO:0048745,smooth muscle tissue development,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,6469,1
GO:0051043,regulation of membrane protein ectodomain proteolysis,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,150,1
GO:0060147,regulation of post-transcriptional gene silencing,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,131405,1
GO:0099170,postsynaptic modulation of chemical synaptic transmission,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,7204,1
GO:1905564,positive regulation of vascular endothelial cell proliferation,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,441478,1
GO:2000050,regulation of non-canonical Wnt signaling pathway,1/360,27/18888,0.037037037,1.943209877,0.683638218,0.405444535,0.65108691,0.601354195,6424,1
GO:0007601,visual perception,5/360,219/18888,0.02283105,1.197869102,0.410542367,0.405628277,0.65108691,0.601354195,3801/7439/440435/3000/7288,5
GO:0050679,positive regulation of epithelial cell proliferation,5/360,219/18888,0.02283105,1.197869102,0.410542367,0.405628277,0.65108691,0.601354195,441478/1950/6469/2252/8324,5
GO:0002698,negative regulation of immune effector process,3/360,121/18888,0.024793388,1.300826446,0.462732221,0.406635349,0.65108691,0.601354195,11326/1378/3965,3
GO:0030510,regulation of BMP signaling pathway,3/360,121/18888,0.024793388,1.300826446,0.462732221,0.406635349,0.65108691,0.601354195,6424/375616/23213,3
GO:0046660,female sex differentiation,3/360,121/18888,0.024793388,1.300826446,0.462732221,0.406635349,0.65108691,0.601354195,10184/89766/3815,3
GO:0008333,endosome to lysosome transport,2/360,73/18888,0.02739726,1.437442922,0.521974374,0.406733387,0.65108691,0.601354195,338382/63971,2
GO:0030858,positive regulation of epithelial cell differentiation,2/360,73/18888,0.02739726,1.437442922,0.521974374,0.406733387,0.65108691,0.601354195,5054/6424,2
GO:0032481,positive regulation of type I interferon production,2/360,73/18888,0.02739726,1.437442922,0.521974374,0.406733387,0.65108691,0.601354195,91947/7099,2
GO:0045665,negative regulation of neuron differentiation,2/360,73/18888,0.02739726,1.437442922,0.521974374,0.406733387,0.65108691,0.601354195,182/6469,2
GO:0051865,protein autoubiquitination,2/360,73/18888,0.02739726,1.437442922,0.521974374,0.406733387,0.65108691,0.601354195,131405/25893,2
GO:0071260,cellular response to mechanical stimulus,2/360,73/18888,0.02739726,1.437442922,0.521974374,0.406733387,0.65108691,0.601354195,4055/7099,2
GO:0170041,non-proteinogenic amino acid metabolic process,2/360,73/18888,0.02739726,1.437442922,0.521974374,0.406733387,0.65108691,0.601354195,51166/8942,2
GO:0001822,kidney development,7/360,319/18888,0.021943574,1.151306165,0.379906021,0.406753159,0.65108691,0.601354195,4868/5800/5754/182/6469/23213/55083,7
GO:0006469,negative regulation of protein kinase activity,4/360,171/18888,0.023391813,1.227290448,0.416178451,0.411428138,0.653642117,0.603714225,1843/5800/5577/64798,4
GO:0007254,JNK cascade,4/360,171/18888,0.023391813,1.227290448,0.416178451,0.411428138,0.653642117,0.603714225,4868/4055/7099/8324,4
GO:0030856,regulation of epithelial cell differentiation,4/360,171/18888,0.023391813,1.227290448,0.416178451,0.411428138,0.653642117,0.603714225,5054/23764/6424/182,4
GO:0002367,cytokine production involved in immune response,3/360,122/18888,0.024590164,1.290163934,0.448183599,0.41174367,0.653642117,0.603714225,7099/64581/3815,3
GO:0006022,aminoglycan metabolic process,3/360,122/18888,0.024590164,1.290163934,0.448183599,0.41174367,0.653642117,0.603714225,93010/1950/3340,3
GO:0030278,regulation of ossification,3/360,122/18888,0.024590164,1.290163934,0.448183599,0.41174367,0.653642117,0.603714225,55603/2201/2623,3
GO:1904892,regulation of receptor signaling pathway via STAT,3/360,122/18888,0.024590164,1.290163934,0.448183599,0.41174367,0.653642117,0.603714225,1950/815/3815,3
GO:0003281,ventricular septum development,2/360,74/18888,0.027027027,1.418018018,0.502213938,0.413383184,0.653642117,0.603714225,5754/57167,2
GO:0009880,embryonic pattern specification,2/360,74/18888,0.027027027,1.418018018,0.502213938,0.413383184,0.653642117,0.603714225,441478/6469,2
GO:0033344,cholesterol efflux,2/360,74/18888,0.027027027,1.418018018,0.502213938,0.413383184,0.653642117,0.603714225,1950/6469,2
GO:0071695,anatomical structure maturation,6/360,271/18888,0.022140221,1.161623616,0.373553737,0.413456521,0.653642117,0.603714225,1050/7059/9463/64581/6954/25893,6
GO:0000305,response to oxygen radical,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,4353,1
GO:0001573,ganglioside metabolic process,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,129807,1
GO:0001773,myeloid dendritic cell activation,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,4055,1
GO:0001778,plasma membrane repair,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,94121,1
GO:0001964,startle response,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,7846,1
GO:0002675,positive regulation of acute inflammatory response,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,2209,1
GO:0003272,endocardial cushion formation,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,6615,1
GO:0003416,endochondral bone growth,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,7059,1
GO:0006760,folic acid-containing compound metabolic process,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,10840,1
GO:0006817,phosphate ion transport,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,6424,1
GO:0009648,photoperiodism,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,8864,1
GO:0014047,glutamate secretion,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,552,1
GO:0021680,cerebellar Purkinje cell layer development,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,25861,1
GO:0030194,positive regulation of blood coagulation,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,5054,1
GO:0032770,positive regulation of monooxygenase activity,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,4883,1
GO:0032801,receptor catabolic process,1/360,28/18888,0.035714286,1.873809524,0.644975793,0.416792819,0.653642117,0.603714225,29116,1
